disp_income,occ_code,cust_age,time_emp,res_indicator,I_01,I_02,I_03,I_04,D_01,ER_01,ER_02,I_05,D_02,I_06,P_01,S_01,CA_03,CA_02,CA_01,S_02,var.FT,var.SA,var.SB,var.SC,var.SD,var.SE,var.SF,var.SG,var.SH,var.SJ,var.SK,var.SL,var.SM,var.SN,var.SO,var.H,var.P,var.R,var.1,var.2,var.3,var.4,var.5,response
0,SF,18,0,P,1,200,64,1,0,14,0,21,249,0.042836707,84.734375,1,1,65,3,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,SO,21,0,P,1,500,6,3,19,26,4,20,0,0.202396956,41.6015625,1,2,19,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
0,SO,18,0,P,1,100,21,1,0,6,0,17,124,0.020588406,51.515625,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,SB,19,0,P,1,500,4,1,0,0,0,10,0,0,47.8203125,1,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,SO,19,0,P,1,200,11,1,0,14,1,16,187,0,81.203125,1,1,32,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,SD,18,0,P,1,500,7,1,0,12,0,17,95,0.214428782,44.46875,1,1,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,SL,18,0,P,3,1700,9,1,0,14,0,12,0,0.095200709,63.6328125,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,SC,19,0,P,1,150,4,1,1,3,1,7,0,0.290423824,45.40625,1,0,0,5,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,SC,19,0,P,2,350,4,1,64,0,0,6,373,0.033166548,35.28125,3,1,1145,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,SB,18,0,P,1,500,21,1,0,4,0,21,31,0.02828782,68.125,1,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,SL,18,0,P,1,50,1,2,0,17,0,6,62,0.759233011,32.296875,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
240,SC,18,0,P,1,350,21,1,0,1,0,4,371,0.243894503,63.5,2,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,SO,18,0,P,1,250,2,1,24,16,0,4,0,0.006636758,77.78125,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
160,SO,18,1,P,1,150,7,1,0,26,0,2,0,0,71.359375,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,SA,20,0,P,1,2850,10,1,46,7,1,1,124,0.424772946,39.625,1,0,0,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,SO,20,0,P,1,100,34,1,0,25,1,3,32,0,19.4453125,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,SH,18,1,P,1,500,3,1,1,14,0,2,497,0.442269526,43.1796875,1,0,24,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,SM,18,0,P,1,500,2,1,94,2,0,2,0,0.127645349,53.5625,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,SC,18,0,P,1,500,5,1,1,0,0,20,0,0,67.578125,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
320,SC,24,0,R,1,500,20,1,0,4,0,2,0,0.185129037,25.51171875,1,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,SB,18,0,P,1,1150,20,1,0,6,0,21,0,0.102642497,70.109375,1,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SF,19,0,P,1,250,5,1,0,10,2,12,0,0.275846615,61.5703125,1,0,0,5,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,SA,19,0,P,1,500,5,1,0,6,1,24,1,0.03565765,51.6171875,1,0,142,5,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
720,SC,28,0,R,1,250,96,2,0,0,2,5,0,0.370602522,50.3046875,1,1,251,3,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,SB,22,2,P,1,700,7,2,0,3,3,16,0,0.058161798,68.296875,1,0,0,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,SO,24,0,R,1,100,3,1,0,22,0,6,0,0.257216827,25.04296875,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,SA,20,0,P,1,250,18,1,0,1,1,8,31,0.35949851,65.59375,1,0,0,5,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,SL,19,0,P,1,650,1,2,0,13,1,21,0,0.214536485,62.5390625,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1,SO,18,0,P,1,750,23,1,55,11,0,19,124,0.204456216,38.8984375,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,SN,22,0,P,1,2800,7,2,11,20,4,19,1830,0.106518798,55.25,1,2,377,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0,SD,18,0,P,1,250,1,2,0,24,0,29,63,0.027873391,64.890625,1,0,0,5,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SO,19,0,P,1,650,1,1,36,11,3,23,185,0.060001138,54.2265625,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,SB,20,0,P,1,800,4,2,0,27,2,22,0,0.013474337,99,1,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,SC,18,0,P,1,100,9,1,0,19,0,28,61,0,76.15625,1,0,0,5,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,SD,19,0,P,1,400,7,1,1,13,1,45,95,0.182548104,68.359375,1,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,SO,18,0,P,1,500,2,1,0,13,0,36,29,0.142561738,46.2265625,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,SC,18,0,P,1,950,50,1,44,2,2,33,651,0.041645162,57.71875,1,1,0,3,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,SE,21,0,P,1,600,20,3,36,4,1,47,0,0,42.921875,1,3,114,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,SO,22,1,R,1,1700,7,1,0,9,0,20,0,0,46.9296875,1,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0,SL,18,0,P,1,300,4,2,0,9,0,7,0,0,81.703125,1,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
0,SB,18,0,P,1,250,22,1,0,26,0,61,0,0.105479406,75.890625,1,1,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
160,SO,19,0,P,2,500,5,1,0,0,0,5,744,0.238330571,35.7890625,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1,SE,24,4,R,1,950,6,2,40,14,2,54,0,0.40465836,60.28125,1,2,82,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,SA,25,0,R,1,400,22,1,0,0,0,7,1924,0.001352139,80.0625,1,1,0,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,SA,18,0,P,1,350,4,1,1,14,0,7,868,0,70.28125,1,0,0,5,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SO,18,0,P,1,750,3,2,0,10,1,5,62,0,72.3125,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0,SO,18,0,P,1,100,40,1,0,3,0,3,0,0.146703175,75.46875,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0,SO,18,0,P,1,500,2,2,0,7,0,3,63,0.204775119,52.515625,1,1,133,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0,SC,19,0,P,1,950,27,2,0,18,22,5,0,0,75.578125,1,1,0,3,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SA,22,0,P,1,500,19,1,0,9,2,1,0,0.110971482,58.7890625,1,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SC,18,0,P,1,100,2,1,0,1,0,6,372,0.09515665,51.734375,1,0,0,5,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SO,22,0,P,1,1300,4,1,0,21,6,6,185,0,78.90625,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0,SM,18,0,P,2,1450,50,1,0,12,0,29,527,0,64.890625,2,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0,SD,18,0,P,1,50,3,1,0,16,0,18,30,0.292998965,62.7109375,1,1,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SO,19,0,P,1,300,22,1,0,7,1,6,0,0.069910811,62.4296875,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,SO,18,0,P,1,250,3,3,1,0,0,2,0,0.35635174,64.078125,1,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,SH,18,0,P,1,500,3,1,0,13,1,3,1,0,27.98046875,1,0,3,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SO,18,0,P,1,350,25,1,38,8,7,33,29,0.050524917,77.140625,1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
260,SB,18,1,P,1,400,2,1,0,26,0,9,0,0,48.046875,1,0,0,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0,SA,19,0,R,2,200,9,1,39,18,1,30,0,0.10537904,72.625,2,0,0,5,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,SK,18,0,P,1,150,55,1,56,13,0,34,0,0.046687931,76.53125,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,SO,23,1,P,1,2850,14,1,0,20,6,52,279,0,61.9765625,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1000,SN,24,0,P,2,300,4,2,25,11,8,42,1,0.12909237,56,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1,SO,18,0,P,1,100,10,1,35,3,0,20,1,0,21.1953125,1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1000,SK,18,0,P,1,1000,25,1,249,11,0,26,155,0.271899966,37.875,1,1,27,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,SO,18,0,P,1,500,23,1,34,2,0,24,0,0.220399335,47.4375,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,SB,18,0,P,2,250,5,2,25,3,2,19,31,0.040063787,83.1875,1,1,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
400,SO,21,0,P,1,950,21,1,0,6,0,16,0,0.076415806,63.7421875,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,SO,40,1,R,1,2100,29,1,0,14,1,10,2014,0.936982838,44.828125,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
0,SO,18,0,P,1,500,22,1,0,2,0,16,31,0,62.40625,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,SC,18,0,P,1,500,3,2,0,9,0,17,31,0.046296506,61.75,1,0,0,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,SG,19,0,P,1,500,83,2,35,17,0,13,30,0.037987966,74.5625,1,1,0,3,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,SO,19,0,P,1,50,32,1,0,20,0,13,0,0.16076379,40.6171875,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1,SA,18,0,P,1,500,7,1,0,8,0,11,497,0,60.265625,1,1,28,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,SM,19,0,P,1,1850,16,1,0,2,2,18,1,0.08014557,39.125,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,SD,18,0,P,1,350,2,1,0,2,0,12,496,0.168520459,33.484375,1,0,0,5,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,SD,18,0,P,1,100,6,1,0,10,2,11,124,0.096985973,29.0234375,1,0,0,5,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,SB,19,0,P,2,350,2,4,0,10,2,10,0,0.039619142,80.03125,3,3,122,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,SK,19,0,P,1,2850,9,3,0,6,3,15,0,0.0829023,70.453125,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2,SO,19,0,P,3,250,35,1,0,21,0,10,0,0.141609572,63.140625,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,SB,19,0,P,1,150,2,1,1,7,0,9,0,0.086372038,46.84375,1,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,SO,19,0,P,1,100,17,1,50,23,2,17,156,0.387368229,37.6015625,1,1,127,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,SO,19,0,P,1,750,10,1,0,26,1,9,0,0,63.71875,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,SF,18,0,P,1,200,28,1,0,15,0,7,61,0.037929715,65.234375,1,0,0,5,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SN,18,0,P,1,250,22,1,0,6,0,28,434,0.001350381,61.0625,2,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1,SO,18,0,P,1,50,39,1,1,5,0,5,247,0.029643975,82.484375,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0,SO,19,0,P,2,500,13,1,0,19,0,6,0,0.139891703,29.203125,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0,SC,18,0,P,1,400,44,1,0,8,0,31,404,0.080188794,48.828125,1,1,0,3,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,SN,21,0,P,2,250,3,4,0,8,0,8,0,0.023181012,70.328125,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
0,SK,19,0,P,1,250,9,1,0,25,2,11,0,0.11467329,63.265625,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,SB,19,0,P,2,950,3,4,0,3,1,20,0,0.294155692,36.03125,1,3,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,SH,18,0,P,3,200,3,1,24,7,0,5,0,0.396343219,32.125,3,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,SA,18,0,P,2,250,3,1,0,10,0,8,0,0.241216634,54.5390625,2,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,FT,16,0,P,1,750,25,1,0,0,0,3,1,0.028230327,37.5,1,0,0,5,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1,SA,21,0,P,1,500,45,1,0,11,1,3,342,0.371399676,47.890625,1,1,0,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,SO,19,0,P,1,500,3,1,0,0,0,2,372,0.180307053,57.375,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0,SA,18,0,P,1,1000,2,1,0,3,0,5,61,0.378573185,36.546875,1,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,SO,19,0,P,1,100,2,2,0,7,1,62,0,0.079368172,72.8125,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,SO,18,0,P,1,250,7,1,0,7,0,5,1,0.606911713,48.2421875,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,SO,19,0,P,1,200,10,1,31,3,2,5,1,0,76.015625,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,SO,16,1,P,1,800,23,1,0,20,0,10,0,0,34.234375,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0,SO,19,1,P,1,500,3,1,1,1,1,3,372,0.173816107,77.078125,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,SC,18,0,P,1,200,21,1,0,3,2,1,869,0.167517475,48.546875,1,1,0,3,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
560,SB,20,0,P,1,3250,5,2,1,4,2,3,2667,0.123424835,75.140625,1,2,681,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,SH,19,0,P,3,500,2,2,105,0,0,3,217,0.018527283,77.921875,2,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,SG,19,0,P,1,50,17,1,15,16,2,2,31,0,64.296875,1,0,0,5,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,SA,19,0,P,1,100,6,2,0,3,0,33,0,0.104533491,40.9921875,1,1,0,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,SO,18,0,P,1,350,6,1,0,0,0,8,0,0,65.078125,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0,SO,21,1,P,1,100,6,1,339,2,0,2,0,0.111859189,56.234375,1,1,106,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,SB,19,0,P,2,1600,7,2,35,11,0,19,32,0.225748124,56.859375,1,1,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,SF,19,0,P,1,100,3,2,270,2,0,7,1798,0.047790462,50.8359375,1,2,158,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,SL,18,0,P,1,400,4,1,70,9,0,10,0,0.319344848,63,2,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
1,SC,18,0,P,1,350,7,1,0,27,0,6,217,0.162077202,66.640625,1,0,0,5,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,SO,26,1,R,1,100,15,1,65,0,0,3,0,0,44.7421875,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1,SA,22,2,P,1,50,9,1,0,17,3,32,0,0,70.796875,1,0,0,4,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,SL,18,0,P,1,50,1,1,0,7,0,8,0,0.188088951,33.03125,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,SD,18,0,P,2,50,44,1,0,21,0,20,0,0,59.78125,1,1,0,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SM,22,4,P,1,50,22,1,0,6,4,23,1,0,83.1875,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
0,SL,17,0,P,1,1150,6,1,0,10,0,27,0,0,88.421875,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
0,SC,18,0,P,1,1500,10,1,0,6,0,105,0,0.017693801,88.03125,1,0,0,5,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SO,19,0,P,1,200,31,1,36,19,3,70,0,0,72.984375,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0,SF,18,0,P,1,50,25,1,0,16,0,67,0,0.265453693,56.5,1,1,0,3,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SD,18,0,P,1,2850,3,1,0,10,0,56,1457,0,72.390625,1,0,0,5,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SB,17,0,P,1,50,2,2,1,5,0,64,0,0.01200027,32.3671875,1,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SO,18,0,P,2,150,45,1,0,6,0,49,31,0,74.453125,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1,SE,19,0,P,1,300,16,1,0,9,2,50,373,0,86.4375,1,1,0,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SH,18,0,P,1,200,25,1,0,11,1,44,0,0.10161596,79.453125,1,1,1,3,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SB,18,0,P,1,500,5,1,41,15,2,43,0,0.109913123,62.0625,2,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SH,18,0,P,2,500,7,1,0,14,0,41,0,0.022378723,72.25,1,1,0,3,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SO,18,0,P,1,100,56,1,0,17,2,41,155,0.234419755,65.765625,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0,SO,18,0,P,2,350,31,1,0,24,0,38,0,0.056254977,68.203125,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0,SD,18,0,P,1,500,9,1,0,17,1,38,31,0.242572768,37.9453125,1,0,0,5,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SO,20,0,P,1,1050,4,1,0,7,1,38,0,0,84.375,1,1,1,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0,SB,18,0,P,1,100,10,1,0,11,1,37,154,0.044192676,63.0703125,1,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SF,18,0,P,1,250,3,1,1,9,0,50,61,0.026031398,67.40625,1,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SO,18,0,P,1,250,2,1,46,19,0,36,0,0,81.890625,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
300,SO,19,0,P,1,1250,10,2,0,10,2,28,806,0.107023708,66.28125,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0,SA,17,0,P,1,250,56,1,40,20,0,36,0,0,68.3125,1,0,0,5,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SB,20,1,P,1,400,6,2,0,19,0,25,249,0,53.0234375,1,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SC,18,0,P,1,250,12,1,0,18,0,24,0,0,94.609375,1,1,0,3,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
